index,x_transformed,y_transformed
472,3700.0002441407,6226.490234375001
473,3680.0002441407,6226.490234375001
474,3660.0002441407,6226.490234375001
475,3640.0002441407,6226.490234375001
476,3620.0002441407,6226.490234375001
477,3600.0002441407,6226.490234375001
478,3580.0002441407005,6226.490234375001
479,3560.0002441407005,6226.490234375001
480,3540.0000000000005,6226.490234375001
481,3520.0000000000005,6226.490234375001
482,3500.0000000000005,6226.490234375001
483,3480.0000000000005,6226.490234375001
484,3460.0000000000005,6226.490234375001
485,3440.0000000000005,6226.490234375001
486,5340.0002441407,6206.490234375001
487,5320.0002441407,6206.490234375001
488,5300.0002441407,6206.490234375001
489,5280.0002441407,6206.490234375001
490,5260.0002441407,6206.490234375001
491,5240.0002441407,6206.490234375001
492,5220.0002441407,6206.490234375001
493,5200.0002441407,6206.490234375001
494,5180.0002441407,6206.490234375001
495,5160.0002441407,6206.490234375001
496,5140.0002441407,6206.490234375001
497,5120.0002441407,6206.490234375001
498,5100.0002441407005,6206.490234375001
499,5080.0002441407005,6206.490234375001
500,5060.0002441407005,6206.490234375001
501,5040.0002441407005,6206.490234375001
502,5020.0002441407005,6206.490234375001
503,5000.0002441407005,6206.490234375001
504,4980.0002441407005,6206.490234375001
505,4960.0002441407005,6206.490234375001
506,4940.0002441407005,6206.490234375001
507,4920.0002441407005,6206.490234375001
508,4900.0002441407005,6206.490234375001
509,4880.0002441407005,6206.490234375001
510,4860.0002441407005,6206.490234375001
511,4840.0002441407005,6206.490234375001
512,4820.0002441407005,6206.490234375001
513,4800.0002441407005,6206.490234375001
514,4780.0002441407005,6206.490234375001
515,4760.0002441407,6206.490234375001
516,4740.0002441407,6206.490234375001
517,4720.0002441407,6206.490234375001
518,4700.0002441407,6206.490234375001
519,4680.0002441407,6206.490234375001
520,4660.0002441407,6206.490234375001
521,4640.0002441407,6206.490234375001
522,4620.0002441407,6206.490234375001
523,4600.0002441407,6206.490234375001
524,4580.0002441407,6206.490234375001
525,4560.0002441407,6206.490234375001
526,4540.0002441407,6206.490234375001
527,4520.0002441407,6206.490234375001
528,4500.0002441407,6206.490234375001
529,4480.0002441407,6206.490234375001
530,4460.0002441407,6206.490234375001
531,4440.0002441407,6206.490234375001
532,4420.0002441407,6206.490234375001
533,4400.0002441407,6206.490234375001
534,4380.0002441407,6206.490234375001
535,4360.0002441407,6206.490234375001
536,4340.0002441407,6206.490234375001
537,4320.0002441407,6206.490234375001
538,4300.0002441407,6206.490234375001
539,4280.0002441407,6206.490234375001
540,4260.0002441407,6206.490234375001
541,4240.0002441407,6206.490234375001
542,4220.0002441407,6206.490234375001
543,4200.0002441407,6206.490234375001
544,4180.0002441407,6206.490234375001
545,4160.0002441407,6206.490234375001
546,4140.0002441407,6206.490234375001
547,4120.0002441407,6206.490234375001
548,4100.0002441407,6206.490234375001
549,4080.0002441407005,6206.490234375001
550,4060.0002441407005,6206.490234375001
551,4040.0002441407005,6206.490234375001
552,4020.0002441407005,6206.490234375001
553,4000.0002441407005,6206.490234375001
554,3980.0002441407005,6206.490234375001
555,3960.0002441407005,6206.490234375001
556,3940.0002441407005,6206.490234375001
557,3920.0002441407005,6206.490234375001
558,3900.0002441407005,6206.490234375001
559,3880.0002441407005,6206.490234375001
560,3860.0002441407005,6206.490234375001
561,3840.0002441407005,6206.490234375001
562,3820.0002441407005,6206.490234375001
563,3800.0002441407005,6206.490234375001
564,3780.0002441407005,6206.490234375001
565,3760.0002441407005,6206.490234375001
566,3740.0002441407,6206.490234375001
567,3720.0002441407,6206.490234375001
568,3700.0002441407,6206.490234375001
569,3680.0002441407,6206.490234375001
570,3660.0002441407,6206.490234375001
571,3640.0002441407,6206.490234375001
572,3620.0002441407,6206.490234375001
573,3600.0002441407,6206.490234375001
574,3580.0002441407005,6206.490234375001
575,3560.0002441407005,6206.490234375001
576,3540.0000000000005,6206.490234375001
577,3520.0000000000005,6206.490234375001
578,3500.0000000000005,6206.490234375001
579,3480.0000000000005,6206.490234375001
580,3460.0000000000005,6206.490234375001
581,3440.0000000000005,6206.490234375001
582,3420.0000000000005,6206.490234375001
583,3400.0000000000005,6206.490234375001
584,3380.0000000000005,6206.490234375001
585,3360.0000000000005,6206.490234375001
586,3340.0000000000005,6206.490234375001
587,5380.0002441407,6186.490234375001
588,5360.0002441407,6186.490234375001
589,5340.0002441407,6186.490234375001
590,5320.0002441407,6186.490234375001
591,5300.0002441407,6186.490234375001
592,5280.0002441407,6186.490234375001
593,5260.0002441407,6186.490234375001
594,5240.0002441407,6186.490234375001
595,5220.0002441407,6186.490234375001
596,5200.0002441407,6186.490234375001
597,5180.0002441407,6186.490234375001
598,5160.0002441407,6186.490234375001
599,5140.0002441407,6186.490234375001
600,5120.0002441407,6186.490234375001
601,5100.0002441407005,6186.490234375001
602,5080.0002441407005,6186.490234375001
603,5060.0002441407005,6186.490234375001
604,5040.0002441407005,6186.490234375001
605,5020.0002441407005,6186.490234375001
606,5000.0002441407005,6186.490234375001
607,4980.0002441407005,6186.490234375001
608,4960.0002441407005,6186.490234375001
609,4940.0002441407005,6186.490234375001
610,4920.0002441407005,6186.490234375001
611,4900.0002441407005,6186.490234375001
612,4880.0002441407005,6186.490234375001
613,4860.0002441407005,6186.490234375001
614,4840.0002441407005,6186.490234375001
615,4820.0002441407005,6186.490234375001
616,4800.0002441407005,6186.490234375001
617,4780.0002441407005,6186.490234375001
618,4760.0002441407,6186.490234375001
619,4740.0002441407,6186.490234375001
620,4720.0002441407,6186.490234375001
621,4700.0002441407,6186.490234375001
622,4680.0002441407,6186.490234375001
623,4660.0002441407,6186.490234375001
624,4640.0002441407,6186.490234375001
625,4620.0002441407,6186.490234375001
626,4600.0002441407,6186.490234375001
627,4580.0002441407,6186.490234375001
628,4560.0002441407,6186.490234375001
629,4540.0002441407,6186.490234375001
630,4520.0002441407,6186.490234375001
631,4500.0002441407,6186.490234375001
632,4480.0002441407,6186.490234375001
633,4460.0002441407,6186.490234375001
634,4440.0002441407,6186.490234375001
635,4420.0002441407,6186.490234375001
636,4400.0002441407,6186.490234375001
637,4380.0002441407,6186.490234375001
638,4360.0002441407,6186.490234375001
639,4340.0002441407,6186.490234375001
640,4320.0002441407,6186.490234375001
641,4300.0002441407,6186.490234375001
642,4280.0002441407,6186.490234375001
643,4260.0002441407,6186.490234375001
644,4240.0002441407,6186.490234375001
645,4220.0002441407,6186.490234375001
646,4200.0002441407,6186.490234375001
647,4180.0002441407,6186.490234375001
648,4160.0002441407,6186.490234375001
649,4140.0002441407,6186.490234375001
650,4120.0002441407,6186.490234375001
651,4100.0002441407,6186.490234375001
652,4080.0002441407005,6186.490234375001
653,4060.0002441407005,6186.490234375001
654,4040.0002441407005,6186.490234375001
655,4020.0002441407005,6186.490234375001
656,4000.0002441407005,6186.490234375001
657,3980.0002441407005,6186.490234375001
658,3960.0002441407005,6186.490234375001
659,3940.0002441407005,6186.490234375001
660,3920.0002441407005,6186.490234375001
661,3900.0002441407005,6186.490234375001
662,3880.0002441407005,6186.490234375001
663,3860.0002441407005,6186.490234375001
664,3840.0002441407005,6186.490234375001
665,3820.0002441407005,6186.490234375001
666,3800.0002441407005,6186.490234375001
667,3780.0002441407005,6186.490234375001
668,3760.0002441407005,6186.490234375001
669,3740.0002441407,6186.490234375001
670,3720.0002441407,6186.490234375001
671,3700.0002441407,6186.490234375001
672,3680.0002441407,6186.490234375001
673,3660.0002441407,6186.490234375001
674,3640.0002441407,6186.490234375001
675,3620.0002441407,6186.490234375001
676,3600.0002441407,6186.490234375001
677,3580.0002441407005,6186.490234375001
678,3560.0002441407005,6186.490234375001
679,3540.0000000000005,6186.490234375001
680,3520.0000000000005,6186.490234375001
681,3500.0000000000005,6186.490234375001
682,3480.0000000000005,6186.490234375001
683,3460.0000000000005,6186.490234375001
684,3440.0000000000005,6186.490234375001
685,3420.0000000000005,6186.490234375001
686,3400.0000000000005,6186.490234375001
687,3380.0000000000005,6186.490234375001
688,3360.0000000000005,6186.490234375001
689,3340.0000000000005,6186.490234375001
690,3320.0000000000005,6186.490234375001
691,3300.0000000000005,6186.490234375001
692,3280.0000000000005,6186.490234375001
693,3260.0000000000005,6186.490234375001
694,5400.0002441407,6166.490234375001
695,5380.0002441407,6166.490234375001
696,5360.0002441407,6166.490234375001
697,5340.0002441407,6166.490234375001
698,5320.0002441407,6166.490234375001
699,5300.0002441407,6166.490234375001
700,5280.0002441407,6166.490234375001
701,5260.0002441407,6166.490234375001
702,5240.0002441407,6166.490234375001
703,5220.0002441407,6166.490234375001
704,5200.0002441407,6166.490234375001
705,5180.0002441407,6166.490234375001
706,5160.0002441407,6166.490234375001
707,5140.0002441407,6166.490234375001
708,5120.0002441407,6166.490234375001
709,5100.0002441407005,6166.490234375001
710,5080.0002441407005,6166.490234375001
711,5060.0002441407005,6166.490234375001
712,5040.0002441407005,6166.490234375001
713,5020.0002441407005,6166.490234375001
714,5000.0002441407005,6166.490234375001
715,4980.0002441407005,6166.490234375001
716,4960.0002441407005,6166.490234375001
717,4940.0002441407005,6166.490234375001
718,4920.0002441407005,6166.490234375001
719,4900.0002441407005,6166.490234375001
720,4880.0002441407005,6166.490234375001
721,4860.0002441407005,6166.490234375001
722,4840.0002441407005,6166.490234375001
723,4820.0002441407005,6166.490234375001
724,4800.0002441407005,6166.490234375001
725,4780.0002441407005,6166.490234375001
726,4760.0002441407,6166.490234375001
727,4740.0002441407,6166.490234375001
728,4720.0002441407,6166.490234375001
729,4700.0002441407,6166.490234375001
730,4680.0002441407,6166.490234375001
731,4660.0002441407,6166.490234375001
732,4640.0002441407,6166.490234375001
733,4620.0002441407,6166.490234375001
734,4600.0002441407,6166.490234375001
735,4580.0002441407,6166.490234375001
736,4560.0002441407,6166.490234375001
737,4540.0002441407,6166.490234375001
738,4520.0002441407,6166.490234375001
739,4500.0002441407,6166.490234375001
740,4480.0002441407,6166.490234375001
741,4460.0002441407,6166.490234375001
742,4440.0002441407,6166.490234375001
743,4420.0002441407,6166.490234375001
744,4400.0002441407,6166.490234375001
745,4380.0002441407,6166.490234375001
746,4360.0002441407,6166.490234375001
747,4340.0002441407,6166.490234375001
